ZEIT,TAG,TX,TM,TN
1978-07-31T00:00,19780731,30.0,23.2,15.9
1978-08-01T00:00,19780801,30.3,24.0,18.4
1978-08-02T00:00,19780802,26.8,21.5,18.5
1978-08-03T00:00,19780803,27.6,21.4,14.6
1978-08-04T00:00,19780804,25.8,19.9,15.1
1978-08-05T00:00,19780805,23.2,18.8,15.5
1978-08-06T00:00,19780806,24.7,19.4,14.3
1978-08-07T00:00,19780807,25.4,19.4,16.0
1978-08-08T00:00,19780808,17.3,13.9,12.1
1978-08-09T00:00,19780809,14.4,13.0,12.2
1978-08-10T00:00,19780810,20.1,15.3,12.4
1978-08-11T00:00,19780811,16.6,13.9,11.8
1978-08-12T00:00,19780812,15.8,13.2,11.1
1978-08-13T00:00,19780813,19.8,14.7,10.0
1978-08-14T00:00,19780814,22.1,17.1,12.7
1978-08-15T00:00,19780815,26.2,20.3,13.9
1978-08-16T00:00,19780816,24.9,19.0,16.5
1978-08-17T00:00,19780817,21.5,17.0,13.9
1978-08-18T00:00,19780818,17.4,13.3,11.2
1978-08-19T00:00,19780819,20.9,15.5,10.3
1978-08-20T00:00,19780820,23.5,17.5,10.0
1978-08-21T00:00,19780821,25.9,19.2,11.6
1978-08-22T00:00,19780822,27.5,20.6,13.3
1978-08-23T00:00,19780823,24.0,18.0,16.2
1978-08-24T00:00,19780824,20.9,15.5,10.2
1978-08-25T00:00,19780825,17.7,14.2,10.4
1978-08-26T00:00,19780826,17.8,12.6,9.9
1978-08-27T00:00,19780827,14.4,10.7,10.0
1978-08-28T00:00,19780828,15.7,11.2,7.2
1978-08-29T00:00,19780829,18.2,13.6,10.5
1978-08-30T00:00,19780830,13.3,10.8,8.5
1978-08-31T00:00,19780831,14.6,10.4,8.0
1978-09-01T00:00,19780901,14.6,10.8,8.4
1978-09-02T00:00,19780902,14.6,11.5,9.3
1978-09-03T00:00,19780903,14.6,11.2,8.6
1978-09-04T00:00,19780904,16.2,11.8,7.5
1978-09-05T00:00,19780905,16.9,12.4,8.4
1978-09-06T00:00,19780906,19.5,13.9,7.0
1978-09-07T00:00,19780907,16.5,12.5,10.8
1978-09-08T00:00,19780908,17.6,12.6,8.7
1978-09-09T00:00,19780909,20.7,14.6,9.5
1978-09-10T00:00,19780910,19.3,16.2,13.3
1978-09-11T00:00,19780911,22.2,18.3,14.4
1978-09-12T00:00,19780912,15.0,12.5,11.0
1978-09-13T00:00,19780913,13.0,11.5,9.5
1978-09-14T00:00,19780914,20.7,16.4,12.0
1978-09-15T00:00,19780915,18.1,14.5,9.6
1978-09-16T00:00,19780916,16.6,13.5,10.7
1978-09-17T00:00,19780917,21.0,15.4,11.9
1978-09-18T00:00,19780918,14.8,11.5,8.4
1978-09-19T00:00,19780919,13.3,9.9,8.5
1978-09-20T00:00,19780920,10.4,8.1,5.1
1978-09-21T00:00,19780921,13.8,10.7,7.6
1978-09-22T00:00,19780922,13.3,11.8,9.7
1978-09-23T00:00,19780923,14.4,13.1,11.9
1978-09-24T00:00,19780924,18.4,14.6,11.4
1978-09-25T00:00,19780925,22.2,16.6,12.8
1978-09-26T00:00,19780926,17.2,11.4,8.3
1978-09-27T00:00,19780927,14.0,10.9,8.2
1978-09-28T00:00,19780928,12.4,9.1,7.8
1978-09-29T00:00,19780929,11.5,8.8,6.5
1978-09-30T00:00,19780930,14.1,10.6,9.0
1978-10-01T00:00,19781001,12.7,8.7,4.1
1978-10-02T00:00,19781002,9.4,7.8,6.6
1978-10-03T00:00,19781003,8.9,8.4,7.8
1978-10-04T00:00,19781004,8.4,7.0,6.5
1978-10-05T00:00,19781005,11.7,9.0,6.8
1978-10-06T00:00,19781006,13.8,12.1,8.9
1978-10-07T00:00,19781007,16.4,13.1,10.5
1978-10-08T00:00,19781008,19.9,13.8,9.6
1978-10-09T00:00,19781009,21.0,13.7,10.0
1978-10-10T00:00,19781010,21.1,14.8,11.0
1978-10-11T00:00,19781011,21.5,14.7,9.7
1978-10-12T00:00,19781012,22.8,15.9,9.6
1978-10-13T00:00,19781013,21.0,15.1,10.1
1978-10-14T00:00,19781014,20.9,13.5,10.5
1978-10-15T00:00,19781015,16.5,10.7,6.0
1978-10-16T00:00,19781016,15.1,10.4,6.6
1978-10-17T00:00,19781017,11.9,9.4,7.5
1978-10-18T00:00,19781018,7.9,6.0,3.5
1978-10-19T00:00,19781019,9.9,6.6,3.0
1978-10-20T00:00,19781020,9.9,8.1,6.5
1978-10-21T00:00,19781021,8.8,6.1,4.7
1978-10-22T00:00,19781022,9.0,6.8,4.5
1978-10-23T00:00,19781023,9.7,8.1,6.4
1978-10-24T00:00,19781024,14.5,10.2,7.1
1978-10-25T00:00,19781025,11.5,9.8,8.5
1978-10-26T00:00,19781026,8.8,6.1,3.5
1978-10-27T00:00,19781027,6.1,4.1,1.0
1978-10-28T00:00,19781028,8.8,7.3,5.1
1978-10-29T00:00,19781029,10.1,9.1,8.3
1978-10-30T00:00,19781030,10.7,9.4,8.3
1978-10-31T00:00,19781031,11.8,10.1,8.6
1978-11-01T00:00,19781101,9.8,7.4,5.0
1978-11-02T00:00,19781102,12.0,5.5,1.0
1978-11-03T00:00,19781103,10.6,5.5,0.7
1978-11-04T00:00,19781104,7.6,6.0,3.8
1978-11-05T00:00,19781105,10.9,7.0,5.4
1978-11-06T00:00,19781106,7.5,5.7,3.8
1978-11-07T00:00,19781107,8.4,3.8,1.2
1978-11-08T00:00,19781108,7.7,4.0,2.2
1978-11-09T00:00,19781109,7.9,1.8,-0.6
1978-11-10T00:00,19781110,5.1,1.2,-1.2
1978-11-11T00:00,19781111,4.0,0.3,-1.8
1978-11-12T00:00,19781112,5.0,0.0,-4.0
1978-11-13T00:00,19781113,6.3,2.1,0.0
1978-11-14T00:00,19781114,10.6,5.0,0.7
1978-11-15T00:00,19781115,12.9,8.2,4.2
1978-11-16T00:00,19781116,10.4,6.9,4.8
1978-11-17T00:00,19781117,8.2,6.3,3.0
1978-11-18T00:00,19781118,11.9,9.5,7.9
1978-11-19T00:00,19781119,13.3,9.5,6.0
1978-11-20T00:00,19781120,8.6,6.3,2.8
1978-11-21T00:00,19781121,7.5,4.8,0.8
1978-11-22T00:00,19781122,9.8,9.0,5.2
1978-11-23T00:00,19781123,10.6,9.8,9.0
1978-11-24T00:00,19781124,10.4,9.0,7.9
1978-11-25T00:00,19781125,8.7,5.7,4.5
1978-11-26T00:00,19781126,5.3,2.8,1.5
1978-11-27T00:00,19781127,1.9,0.8,-0.5
1978-11-28T00:00,19781128,0.9,-1.0,-1.7
1978-11-29T00:00,19781129,2.0,0.5,-1.9
1978-11-30T00:00,19781130,1.5,0.2,-0.5
1978-12-01T00:00,19781201,2.1,0.4,-0.3
1978-12-02T00:00,19781202,1.7,1.0,0.0
1978-12-03T00:00,19781203,1.7,0.7,-0.1
1978-12-04T00:00,19781204,0.0,-3.3,-5.4
1978-12-05T00:00,19781205,-3.5,-7.8,-10.3
1978-12-06T00:00,19781206,-1.4,-6.1,-11.0
1978-12-07T00:00,19781207,-4.4,-7.1,-9.1
1978-12-08T00:00,19781208,-3.9,-5.2,-7.8
1978-12-09T00:00,19781209,5.2,1.7,-4.6
1978-12-10T00:00,19781210,8.0,6.4,4.0
1978-12-11T00:00,19781211,7.3,5.1,3.7
1978-12-12T00:00,19781212,5.9,4.3,3.4
1978-12-13T00:00,19781213,9.5,7.5,2.5
1978-12-14T00:00,19781214,8.0,6.5,5.3
1978-12-15T00:00,19781215,7.5,6.1,5.2
1978-12-16T00:00,19781216,7.8,5.0,0.8
1978-12-17T00:00,19781217,0.8,-3.0,-4.2
1978-12-18T00:00,19781218,-3.3,-5.2,-6.0
1978-12-19T00:00,19781219,-1.7,-5.4,-10.9
1978-12-20T00:00,19781220,0.5,-0.8,-3.7
1978-12-21T00:00,19781221,0.1,-0.9,-2.1
1978-12-22T00:00,19781222,3.3,1.2,-1.8
1978-12-23T00:00,19781223,2.7,-0.6,-2.5
1978-12-24T00:00,19781224,2.0,0.9,-0.7
1978-12-25T00:00,19781225,9.8,5.0,0.2
1978-12-26T00:00,19781226,7.7,6.6,4.5
1978-12-27T00:00,19781227,8.7,6.8,4.8
1978-12-28T00:00,19781228,11.2,8.5,4.8
1978-12-29T00:00,19781229,11.2,8.6,7.9
1978-12-30T00:00,19781230,8.1,-8.0,-10.0
1978-12-31T00:00,19781231,-9.7,-14.9,-17.8
1979-01-01T00:00,19790101,-14.0,-16.7,-20.0
1979-01-02T00:00,19790102,-9.1,-10.8,-14.0
1979-01-03T00:00,19790103,-7.0,-9.2,-12.3
1979-01-04T00:00,19790104,-7.0,-9.9,-11.3
1979-01-05T00:00,19790105,-10.0,-12.2,-14.0
1979-01-06T00:00,19790106,-7.5,-12.6,-14.4
1979-01-07T00:00,19790107,-5.0,-9.5,-16.5
1979-01-08T00:00,19790108,1.4,-0.9,-6.6
1979-01-09T00:00,19790109,1.5,-0.9,-2.2
1979-01-10T00:00,19790110,1.7,-0.2,-1.5
1979-01-11T00:00,19790111,1.5,-1.0,-3.5
1979-01-12T00:00,19790112,0.7,-0.5,-2.2
1979-01-13T00:00,19790113,0.1,-1.0,-2.8
1979-01-14T00:00,19790114,-0.2,-1.0,-2.0
1979-01-15T00:00,19790115,-0.5,-3.3,-4.4
1979-01-16T00:00,19790116,-1.8,-3.0,-4.4
1979-01-17T00:00,19790117,-1.0,-2.9,-3.7
1979-01-18T00:00,19790118,-2.6,-6.8,-10.3
1979-01-19T00:00,19790119,-2.5,-4.9,-6.7
1979-01-20T00:00,19790120,-3.4,-5.0,-6.8
1979-01-21T00:00,19790121,-4.8,-5.9,-6.8
1979-01-22T00:00,19790122,-2.0,-4.1,-6.5
1979-01-23T00:00,19790123,0.1,-1.6,-4.5
1979-01-24T00:00,19790124,4.4,1.1,-1.2
1979-01-25T00:00,19790125,1.4,-2.1,-5.1
1979-01-26T00:00,19790126,0.4,-2.5,-5.8
1979-01-27T00:00,19790127,1.3,-0.2,-2.1
1979-01-28T00:00,19790128,0.6,-0.3,-1.0
1979-01-29T00:00,19790129,1.7,-0.6,-2.0
1979-01-30T00:00,19790130,3.4,0.6,-3.4
1979-01-31T00:00,19790131,2.3,-0.1,-2.0
1979-02-01T00:00,19790201,4.4,2.2,-1.4
1979-02-02T00:00,19790202,5.4,2.6,0.2
1979-02-03T00:00,19790203,0.4,-1.1,-3.8
1979-02-04T00:00,19790204,1.7,0.4,-1.5
1979-02-05T00:00,19790205,1.3,-0.7,-2.5
1979-02-06T00:00,19790206,0.4,-2.3,-4.9
1979-02-07T00:00,19790207,0.1,-2.6,-6.1
1979-02-08T00:00,19790208,4.0,-0.2,-2.3
1979-02-09T00:00,19790209,-0.2,-3.0,-5.8
1979-02-10T00:00,19790210,0.4,-4.6,-9.8
1979-02-11T00:00,19790211,2.3,-3.3,-8.8
1979-02-12T00:00,19790212,1.3,0.6,-2.6
1979-02-13T00:00,19790213,1.9,0.1,-0.9
1979-02-14T00:00,19790214,7.0,2.5,-1.0
1979-02-15T00:00,19790215,3.4,-5.3,-8.3
1979-02-16T00:00,19790216,-4.3,-6.1,-8.4
1979-02-17T00:00,19790217,-4.4,-6.0,-8.2
1979-02-18T00:00,19790218,4.1,0.2,-4.5
1979-02-19T00:00,19790219,1.5,-0.3,-2.2
1979-02-20T00:00,19790220,6.2,0.6,-4.1
1979-02-21T00:00,19790221,3.5,0.4,-2.4
1979-02-22T00:00,19790222,2.9,-0.5,-4.4
1979-02-23T00:00,19790223,-0.4,-2.1,-5.9
1979-02-24T00:00,19790224,-0.5,-2.2,-3.6
1979-02-25T00:00,19790225,-1.6,-3.4,-4.6
1979-02-26T00:00,19790226,1.2,-3.1,-7.9
1979-02-27T00:00,19790227,4.4,-0.3,-3.5
1979-02-28T00:00,19790228,4.0,-0.7,-4.6
1979-03-01T00:00,19790301,3.9,0.4,-2.4
1979-03-02T00:00,19790302,6.3,3.5,0.1
1979-03-03T00:00,19790303,9.0,6.7,4.0
1979-03-04T00:00,19790304,10.7,6.7,5.9
1979-03-05T00:00,19790305,6.7,2.1,0.3
1979-03-06T00:00,19790306,8.4,3.9,-0.2
1979-03-07T00:00,19790307,7.5,5.1,3.8
1979-03-08T00:00,19790308,7.1,3.8,2.2
1979-03-09T00:00,19790309,7.2,4.4,0.9
1979-03-10T00:00,19790310,6.5,1.2,-0.8
1979-03-11T00:00,19790311,3.7,0.3,-4.1
1979-03-12T00:00,19790312,8.0,5.5,-0.1
1979-03-13T00:00,19790313,8.6,5.2,2.6
1979-03-14T00:00,19790314,5.8,3.4,2.6
1979-03-15T00:00,19790315,4.6,2.7,1.3
1979-03-16T00:00,19790316,7.5,4.4,2.1
1979-03-17T00:00,19790317,5.1,2.3,0.5
1979-03-18T00:00,19790318,5.5,1.9,-1.0
1979-03-19T00:00,19790319,4.8,0.8,-2.0
1979-03-20T00:00,19790320,9.4,3.2,-2.4
1979-03-21T00:00,19790321,12.1,8.0,3.4
1979-03-22T00:00,19790322,9.6,6.4,4.1
1979-03-23T00:00,19790323,6.9,3.8,1.7
1979-03-24T00:00,19790324,6.6,2.4,-0.5
1979-03-25T00:00,19790325,12.5,6.3,-1.0
1979-03-26T00:00,19790326,16.0,11.1,7.6
1979-03-27T00:00,19790327,13.1,8.7,4.4
1979-03-28T00:00,19790328,15.7,9.8,4.6
1979-03-29T00:00,19790329,12.1,5.5,4.2
1979-03-30T00:00,19790330,5.6,3.5,2.1
1979-03-31T00:00,19790331,3.0,1.5,0.1
1979-04-01T00:00,19790401,5.7,3.5,1.4
1979-04-02T00:00,19790402,10.6,6.9,3.9
1979-04-03T00:00,19790403,8.7,6.3,4.7
1979-04-04T00:00,19790404,9.1,4.9,-0.1
1979-04-05T00:00,19790405,10.1,4.9,0.3
1979-04-06T00:00,19790406,8.0,3.7,-0.5
1979-04-07T00:00,19790407,4.5,1.4,0.2
1979-04-08T00:00,19790408,5.1,2.9,0.2
1979-04-09T00:00,19790409,5.9,2.9,-0.8
1979-04-10T00:00,19790410,16.9,8.0,0.5
1979-04-11T00:00,19790411,16.5,8.8,0.6
1979-04-12T00:00,19790412,16.8,11.0,3.5
1979-04-13T00:00,19790413,17.1,12.9,9.1
1979-04-14T00:00,19790414,19.0,13.4,7.0
1979-04-15T00:00,19790415,16.9,11.7,5.2
1979-04-16T00:00,19790416,15.0,10.2,4.4
1979-04-17T00:00,19790417,11.0,3.9,1.5
1979-04-18T00:00,19790418,6.7,2.4,-0.4
1979-04-19T00:00,19790419,7.1,4.5,1.4
1979-04-20T00:00,19790420,12.0,7.4,2.9
1979-04-21T00:00,19790421,11.1,7.9,6.5
1979-04-22T00:00,19790422,12.2,7.9,5.4
1979-04-23T00:00,19790423,13.6,9.8,5.9
1979-04-24T00:00,19790424,16.3,10.9,9.5
1979-04-25T00:00,19790425,13.8,9.9,7.1
1979-04-26T00:00,19790426,12.1,8.5,5.6
1979-04-27T00:00,19790427,9.6,6.7,5.4
1979-04-28T00:00,19790428,8.1,5.2,2.2
1979-04-29T00:00,19790429,12.7,8.4,3.7
1979-04-30T00:00,19790430,10.7,6.6,3.9
1979-05-01T00:00,19790501,9.7,5.5,1.0
1979-05-02T00:00,19790502,11.8,7.0,3.9
1979-05-03T00:00,19790503,9.3,5.3,1.0
1979-05-04T00:00,19790504,9.9,5.3,-0.4
1979-05-05T00:00,19790505,8.3,4.6,2.5
1979-05-06T00:00,19790506,9.2,4.5,-0.9
1979-05-07T00:00,19790507,10.6,5.6,0.4
1979-05-08T00:00,19790508,17.3,10.5,1.4
1979-05-09T00:00,19790509,19.0,13.4,6.8
1979-05-10T00:00,19790510,16.6,8.3,5.6
1979-05-11T00:00,19790511,13.7,8.2,1.9
1979-05-12T00:00,19790512,11.4,9.5,7.6
1979-05-13T00:00,19790513,15.9,11.5,7.2
1979-05-14T00:00,19790514,20.9,14.4,6.9
1979-05-15T00:00,19790515,25.6,18.2,9.5
1979-05-16T00:00,19790516,26.1,19.7,11.9
1979-05-17T00:00,19790517,26.6,19.9,15.1
1979-05-18T00:00,19790518,23.1,18.3,14.6
1979-05-19T00:00,19790519,19.5,14.8,11.9
1979-05-20T00:00,19790520,27.3,20.2,10.9
1979-05-21T00:00,19790521,26.7,18.0,14.9
1979-05-22T00:00,19790522,24.2,17.6,11.4
1979-05-23T00:00,19790523,28.2,20.5,12.1
1979-05-24T00:00,19790524,27.6,18.9,14.0
1979-05-25T00:00,19790525,19.8,13.9,9.8
1979-05-26T00:00,19790526,25.9,18.7,8.4
1979-05-27T00:00,19790527,27.6,19.7,15.1
1979-05-28T00:00,19790528,19.3,15.1,10.5
1979-05-29T00:00,19790529,25.7,19.0,10.5
1979-05-30T00:00,19790530,27.2,21.7,15.9
1979-05-31T00:00,19790531,30.2,23.8,15.0
1979-06-01T00:00,19790601,31.9,25.7,18.7
1979-06-02T00:00,19790602,31.2,25.9,17.3
1979-06-03T00:00,19790603,31.7,25.4,17.5
1979-06-04T00:00,19790604,30.2,24.7,17.8
1979-06-05T00:00,19790605,31.3,23.9,19.1
1979-06-06T00:00,19790606,25.0,20.9,17.7
1979-06-07T00:00,19790607,23.2,15.9,14.4
1979-06-08T00:00,19790608,18.7,14.7,10.6
1979-06-09T00:00,19790609,21.8,16.3,10.3
1979-06-10T00:00,19790610,20.2,16.3,11.5
1979-06-11T00:00,19790611,25.2,19.0,10.7
1979-06-12T00:00,19790612,28.1,21.6,16.5
1979-06-13T00:00,19790613,25.2,19.5,15.0
1979-06-14T00:00,19790614,22.3,16.4,13.0
1979-06-15T00:00,19790615,19.0,15.1,12.7
1979-06-16T00:00,19790616,13.7,11.5,10.0
1979-06-17T00:00,19790617,17.6,13.4,10.3
1979-06-18T00:00,19790618,18.4,14.3,10.0
1979-06-19T00:00,19790619,22.6,17.2,9.9
1979-06-20T00:00,19790620,25.2,18.6,10.6
1979-06-21T00:00,19790621,24.8,20.1,12.9
1979-06-22T00:00,19790622,25.1,20.3,13.3
1979-06-23T00:00,19790623,23.5,18.3,14.2
1979-06-24T00:00,19790624,28.0,22.3,14.9
1979-06-25T00:00,19790625,26.1,19.8,15.5
1979-06-26T00:00,19790626,25.5,19.9,14.4
1979-06-27T00:00,19790627,26.5,20.7,14.3
1979-06-28T00:00,19790628,22.9,15.2,13.9
1979-06-29T00:00,19790629,23.3,18.0,12.1
1979-06-30T00:00,19790630,20.5,15.2,12.2
1979-07-01T00:00,19790701,17.0,12.5,9.4
1979-07-02T00:00,19790702,16.0,11.7,7.9
1979-07-03T00:00,19790703,19.0,13.8,6.7
1979-07-04T00:00,19790704,16.5,13.8,12.1
1979-07-05T00:00,19790705,19.6,14.4,10.0
1979-07-06T00:00,19790706,20.7,15.8,10.4
1979-07-07T00:00,19790707,18.3,14.9,11.5
1979-07-08T00:00,19790708,17.1,13.7,12.5
1979-07-09T00:00,19790709,16.7,14.2,11.6
1979-07-10T00:00,19790710,16.2,13.3,11.1
1979-07-11T00:00,19790711,18.6,14.4,9.8
1979-07-12T00:00,19790712,22.6,17.9,12.0
1979-07-13T00:00,19790713,26.3,20.4,12.1
1979-07-14T00:00,19790714,25.3,17.9,15.1
1979-07-15T00:00,19790715,20.9,16.4,13.1
1979-07-16T00:00,19790716,17.1,13.2,11.1
1979-07-17T00:00,19790717,17.4,14.0,11.1
1979-07-18T00:00,19790718,22.2,17.9,12.3
1979-07-19T00:00,19790719,21.5,16.9,13.4
1979-07-20T00:00,19790720,18.1,15.2,13.0
1979-07-21T00:00,19790721,21.7,16.8,13.4
1979-07-22T00:00,19790722,17.8,13.7,10.7
1979-07-23T00:00,19790723,15.9,13.2,11.6
1979-07-24T00:00,19790724,18.5,13.8,11.9
1979-07-25T00:00,19790725,17.6,13.8,11.4
1979-07-26T00:00,19790726,19.7,15.0,13.0
1979-07-27T00:00,19790727,21.1,16.1,12.7
1979-07-28T00:00,19790728,22.1,17.3,12.0
1979-07-29T00:00,19790729,26.7,18.8,12.6
1979-07-30T00:00,19790730,23.9,19.2,15.7
1979-07-31T00:00,19790731,25.8,20.9,15.8
1979-08-01T00:00,19790801,24.2,20.0,17.3
1979-08-02T00:00,19790802,26.6,21.8,16.7
1979-08-03T00:00,19790803,25.1,20.4,15.9
1979-08-04T00:00,19790804,22.3,16.8,14.3
1979-08-05T00:00,19790805,20.6,15.7,11.6
1979-08-06T00:00,19790806,22.9,17.2,9.5
1979-08-07T00:00,19790807,26.1,20.6,15.1
1979-08-08T00:00,19790808,26.1,20.3,15.2
1979-08-09T00:00,19790809,22.6,17.3,13.1
1979-08-10T00:00,19790810,19.5,13.7,12.0
1979-08-11T00:00,19790811,19.1,14.4,10.6
1979-08-12T00:00,19790812,21.2,15.5,9.6
1979-08-13T00:00,19790813,23.3,17.0,9.8
1979-08-14T00:00,19790814,25.3,19.1,12.4
1979-08-15T00:00,19790815,29.6,22.9,16.0
1979-08-16T00:00,19790816,30.2,23.8,15.5
1979-08-17T00:00,19790817,27.7,19.0,16.1
1979-08-18T00:00,19790818,26.4,19.3,15.0
1979-08-19T00:00,19790819,25.3,18.9,13.1
1979-08-20T00:00,19790820,24.0,17.2,11.9
1979-08-21T00:00,19790821,23.5,18.4,14.1
1979-08-22T00:00,19790822,20.7,16.9,14.6
1979-08-23T00:00,19790823,22.9,17.4,13.9
1979-08-24T00:00,19790824,20.0,16.2,13.6
1979-08-25T00:00,19790825,17.2,13.4,11.6
1979-08-26T00:00,19790826,17.5,12.9,9.1
1979-08-27T00:00,19790827,17.5,13.2,10.7
1979-08-28T00:00,19790828,14.7,12.5,10.4
1979-08-29T00:00,19790829,16.3,13.6,10.9
1979-08-30T00:00,19790830,21.8,16.8,13.5
1979-08-31T00:00,19790831,24.8,17.8,10.0
1979-09-01T00:00,19790901,28.1,20.6,13.9
1979-09-02T00:00,19790902,28.5,21.1,14.0
1979-09-03T00:00,19790903,23.8,17.3,16.4
1979-09-04T00:00,19790904,18.0,13.6,12.3
1979-09-05T00:00,19790905,17.0,13.5,9.7
1979-09-06T00:00,19790906,21.4,14.4,7.1
1979-09-07T00:00,19790907,24.9,18.0,11.5
1979-09-08T00:00,19790908,21.6,17.2,12.9
1979-09-09T00:00,19790909,25.0,17.5,12.9
1979-09-10T00:00,19790910,18.1,15.5,14.1
1979-09-11T00:00,19790911,22.3,16.5,10.9
1979-09-12T00:00,19790912,19.7,14.9,13.0
1979-09-13T00:00,19790913,22.4,17.3,11.9
1979-09-14T00:00,19790914,19.2,14.0,11.9
1979-09-15T00:00,19790915,13.7,9.7,7.5
1979-09-16T00:00,19790916,14.4,8.1,3.1
1979-09-17T00:00,19790917,20.7,13.9,7.6
1979-09-18T00:00,19790918,22.9,18.1,14.3
1979-09-19T00:00,19790919,23.2,18.6,15.2
1979-09-20T00:00,19790920,24.0,18.2,13.5
1979-09-21T00:00,19790921,17.6,12.1,10.0
1979-09-22T00:00,19790922,11.8,8.7,8.1
1979-09-23T00:00,19790923,8.6,7.9,6.9
1979-09-24T00:00,19790924,9.9,8.3,7.0
1979-09-25T00:00,19790925,10.9,8.9,6.8
1979-09-26T00:00,19790926,17.3,11.8,6.6
1979-09-27T00:00,19790927,19.5,13.8,7.0
1979-09-28T00:00,19790928,17.0,12.0,10.4
1979-09-29T00:00,19790929,15.0,9.1,3.8
1979-09-30T00:00,19790930,15.0,9.2,2.9
1979-10-01T00:00,19791001,13.8,8.6,3.9
1979-10-02T00:00,19791002,11.7,7.2,3.5
1979-10-03T00:00,19791003,13.0,6.7,-0.1
1979-10-04T00:00,19791004,12.4,8.9,5.1
1979-10-05T00:00,19791005,15.7,10.7,7.6
1979-10-06T00:00,19791006,14.2,7.8,3.0
1979-10-07T00:00,19791007,15.0,9.0,3.2
1979-10-08T00:00,19791008,15.6,11.5,9.8
1979-10-09T00:00,19791009,13.6,9.4,6.8
1979-10-10T00:00,19791010,15.0,11.4,8.1
1979-10-11T00:00,19791011,15.5,12.7,10.0
1979-10-12T00:00,19791012,18.2,13.7,10.9
1979-10-13T00:00,19791013,19.5,15.1,11.5
1979-10-14T00:00,19791014,19.8,14.4,12.1
1979-10-15T00:00,19791015,18.0,14.9,12.1
1979-10-16T00:00,19791016,16.4,13.1,9.6
1979-10-17T00:00,19791017,13.1,10.4,8.5
1979-10-18T00:00,19791018,12.6,9.7,8.1
1979-10-19T00:00,19791019,12.4,8.9,7.2
1979-10-20T00:00,19791020,16.3,10.6,5.1
1979-10-21T00:00,19791021,11.9,8.7,6.5
1979-10-22T00:00,19791022,7.0,4.4,3.2
1979-10-23T00:00,19791023,8.2,3.2,-1.9
1979-10-24T00:00,19791024,9.9,4.0,-1.2
1979-10-25T00:00,19791025,9.0,4.5,0.3
1979-10-26T00:00,19791026,10.2,4.4,1.3
1979-10-27T00:00,19791027,10.1,4.2,-2.6
1979-10-28T00:00,19791028,7.6,4.0,1.5
1979-10-29T00:00,19791029,5.5,2.6,0.2
1979-10-30T00:00,19791030,5.1,3.4,2.5
1979-10-31T00:00,19791031,5.0,2.7,1.5
1979-11-01T00:00,19791101,7.9,5.4,1.9
1979-11-02T00:00,19791102,9.4,6.5,4.6
1979-11-03T00:00,19791103,5.5,3.8,2.7
1979-11-04T00:00,19791104,8.7,4.2,-0.4
1979-11-05T00:00,19791105,8.1,6.3,4.1
1979-11-06T00:00,19791106,7.2,5.8,4.5
1979-11-07T00:00,19791107,6.7,4.7,3.8
1979-11-08T00:00,19791108,11.0,6.4,3.5
1979-11-09T00:00,19791109,9.0,5.7,3.3
1979-11-10T00:00,19791110,6.7,4.7,2.6
1979-11-11T00:00,19791111,5.5,2.9,1.2
1979-11-12T00:00,19791112,6.7,1.7,-3.0
1979-11-13T00:00,19791113,2.7,1.5,0.6
1979-11-14T00:00,19791114,3.7,1.5,-2.9
1979-11-15T00:00,19791115,5.1,3.8,0.8
1979-11-16T00:00,19791116,5.7,3.9,3.3
1979-11-17T00:00,19791117,4.0,1.0,-1.7
1979-11-18T00:00,19791118,4.6,2.7,0.4
1979-11-19T00:00,19791119,3.5,2.1,0.0
1979-11-20T00:00,19791120,4.1,2.6,1.4
1979-11-21T00:00,19791121,2.9,2.1,1.2
1979-11-22T00:00,19791122,3.4,2.6,1.8
1979-11-23T00:00,19791123,3.3,2.2,1.0
1979-11-24T00:00,19791124,3.1,1.3,-0.5
1979-11-25T00:00,19791125,4.4,1.9,0.9
1979-11-26T00:00,19791126,7.5,4.2,-1.3
1979-11-27T00:00,19791127,8.5,5.8,4.5
1979-11-28T00:00,19791128,8.6,5.7,2.1
1979-11-29T00:00,19791129,14.0,11.1,8.0
1979-11-30T00:00,19791130,14.5,10.8,9.3
1979-12-01T00:00,19791201,11.3,9.3,7.0
1979-12-02T00:00,19791202,10.1,8.7,7.0
1979-12-03T00:00,19791203,15.1,10.5,5.5
1979-12-04T00:00,19791204,11.7,9.6,7.5
1979-12-05T00:00,19791205,15.4,11.4,4.4
1979-12-06T00:00,19791206,14.3,6.8,3.6
1979-12-07T00:00,19791207,13.1,9.6,3.6
1979-12-08T00:00,19791208,12.2,9.6,8.6
1979-12-09T00:00,19791209,10.1,7.8,6.9
1979-12-10T00:00,19791210,11.9,9.8,6.9
1979-12-11T00:00,19791211,10.6,8.0,5.7
1979-12-12T00:00,19791212,7.2,-0.5,-2.7
1979-12-13T00:00,19791213,-0.6,-2.5,-5.5
1979-12-14T00:00,19791214,4.0,1.3,-1.1
1979-12-15T00:00,19791215,8.4,4.9,0.4
1979-12-16T00:00,19791216,7.1,4.6,3.1
1979-12-17T00:00,19791217,8.5,5.3,2.1
1979-12-18T00:00,19791218,7.8,4.8,3.8
1979-12-19T00:00,19791219,4.9,1.9,-0.1
1979-12-20T00:00,19791220,0.9,-0.8,-2.4
1979-12-21T00:00,19791221,-1.1,-1.9,-2.6
